Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
901502910,757265,144,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
902261039,533974,145,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
902796005,533974,146,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
903338426,5098717,147,,,,,,,,,,67.109,13153.337,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
908446039,5430518,148,,,,,,,,,,67.109,12348.031,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
913878253,5554197,149,,,,,,,,,,67.109,12079.596,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
919439969,757170,150,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
920198099,534134,151,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
920733448,533878,152,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
921272286,5099261,153,,,,,,,,,,67.109,13153.337,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
926376955,5437654,154,,,,,,,,,,67.109,12280.922,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
931816529,5571316,155,,,,,,,,,,67.109,12012.487,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
937397509,757233,156,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
938155638,534037,157,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
938690571,533782,158,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
939226753,5099805,159,,,,,,,,,,67.109,13153.337,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
944335518,5444470,160,,,,,,,,,,67.109,12280.922,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
949781684,5560436,161,,,,,,,,,,67.109,12012.487,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
955345832,757361,162,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
956104057,534614,163,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
956639695,533653,164,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
957179204,5103069,165,,,,,,,,,,67.109,13086.228,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
962289985,5450102,166,,,,,,,,,,67.109,12280.922,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
967742903,5553268,167,,,,,,,,,,67.109,12079.596,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
973300235,757425,168,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
974058620,534038,169,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
974593650,533878,170,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
975129544,5110492,171,,,,,,,,,,67.109,13086.228,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
980247524,5438870,172,,,,,,,,,,67.109,12280.922,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
985688059,5558099,173,,,,,,,,,,67.109,12012.487,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
991251694,757298,174,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
992009888,534133,175,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
992545045,533686,176,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
993087211,5103004,177,,,,,,,,,,67.109,13086.228,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
998197895,5432215,178,,,,,,,,,,67.109,12348.031,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1003631806,5556308,179,,,,,,,,,,67.109,12012.487,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1009197970,757329,180,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
1009956163,534326,181,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
1010491481,533621,182,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
1011027214,5098525,183,,,,,,,,,,67.109,13153.337,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
1016133931,5449686,184,,,,,,,,,,67.109,12280.922,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1021585281,5552660,185,,,,,,,,,,67.109,12079.596,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1027146293,757297,186,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
1027904550,534038,187,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
1028439580,533526,188,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
1028977266,5097948,189,,,,,,,,,,67.109,13153.337,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
1034084302,5438679,190,,,,,,,,,,67.109,12280.922,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1039524324,5563924,191,,,,,,,,,,67.109,12012.487,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1045098328,773777,192,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
1045872649,546454,193,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
1046419775,546325,194,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
1046974068,5108092,195,,,,,,,,,,67.109,13086.228,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
1052087825,5452950,196,,,,,,,,,,67.109,12280.922,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1057542118,5558485,197,,,,,,,,,,67.109,12012.487,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1063106042,773969,198,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
1063880715,547158,199,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
1064428449,546229,200,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
1064979542,5097629,201,,,,,,,,,,67.109,13153.337,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
1070085299,5431382,202,,,,,,,,,,67.109,12348.031,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1075518025,5547349,203,,,,,,,,,,67.109,12079.596,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1081070750,773744,204,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
1081845070,545750,205,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
1082391428,545845,206,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
1082941145,5102685,207,,,,,,,,,,67.109,13086.228,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
1088050006,5438294,208,,,,,,,,,,67.109,12280.922,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1093490476,5566484,209,,,,,,,,,,67.109,12012.487,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1099060032,773585,210,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
1099834193,546933,211,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
1100381830,546742,212,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
1100932476,5097277,213,,,,,,,,,,67.109,13153.337,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
1106038233,5434550,214,,,,,,,,,,67.109,12348.031,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1111474831,5551828,215,,,,,,,,,,67.109,12079.596,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1117033955,773745,216,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
1117808276,546293,217,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
1118355209,545942,218,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
1118904350,5099805,219,,,,,,,,,,67.109,13153.337,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
1124012187,5448471,220,,,,,,,,,,67.109,12280.922,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1129462001,5533589,221,,,,,,,,,,67.109,12079.596,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1134999686,774545,222,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
1135780087,546773,223,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
1136327564,546006,224,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
1136877281,5101981,225,,,,,,,,,,67.109,13153.337,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
1141991230,5431574,226,,,,,,,,,,67.109,12348.031,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1147424852,5555764,227,,,,,,,,,,67.109,12012.487,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1152984872,774545,228,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
1153760025,547606,229,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
1154308303,546837,230,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
1154856484,5099517,231,,,,,,,,,,67.109,13153.337,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
1159968193,5439414,232,,,,,,,,,,67.109,12280.922,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1165408951,5549108,233,,,,,,,,,,67.109,12079.596,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1170968011,774577,234,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
1171743228,546901,235,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
1172290737,546326,236,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
1172844775,5099260,237,,,,,,,,,,67.109,13153.337,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
1177950307,5435927,238,,,,,,,,,,67.109,12280.922,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1183387578,5577715,239,,,,,,,,,,67.109,12012.487,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1188970637,774641,240,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
1189745950,546806,241,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
1190293332,546517,242,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
1190842825,5102461,243,,,,,,,,,,67.109,13086.228,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
1195957030,5439510,244,,,,,,,,,,67.109,12280.922,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1201397884,5545044,245,,,,,,,,,,67.109,12079.596,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1206948656,774321,246,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
1207723649,546997,247,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
1208271222,546294,248,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
1208825356,5100125,249,,,,,,,,,,67.109,13153.337,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
1213934024,5429751,250,,,,,,,,,,67.109,12348.031,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1219366303,5571764,251,,,,,,,,,,67.109,12012.487,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1224948178,773969,252,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
1225722787,546774,253,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
1226270105,546581,254,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
1226823886,5098013,255,,,,,,,,,,67.109,13153.337,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
1231933547,5437718,256,,,,,,,,,,67.109,12280.922,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1237373313,5550996,257,,,,,,,,,,67.109,12079.596,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1242933333,775089,258,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
1243709062,547285,259,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
